num_run,Objective,Optimization type,Distance to Bruine Bank,AEP,LCOE,Layout,Iterations
41,LCOE,Joint,4000,2808.0002380338315,-118.38411206286536,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8823, 8883, 8903, 8923, 13325, 13345, 13365, 13405, 13420, 13440, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18052, 18090, 18110, 18140, 22367, 22387, 22405, 22445, 22481, 22521, 22529, 25889, 25929, 25944, 25964, 25984, 26004, 26025, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",76
40,LCOE,Sequential,4000,2799.6063481120327,-118.7390559662523,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 3108, 5319, 5359, 5419, 5435, 5455, 8590, 8733, 8748, 8843, 8863, 8883, 8903, 8923, 10955, 13325, 13345, 13365, 13405, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18052, 18072, 18090, 18110, 18140, 22367, 22387, 22425, 22481, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 26035, 28541, 28561, 28601, 28621, 28634, 30168, 30188, 30748]",202
40,LCOE,Joint,4000,2807.0008769738406,-118.42625970616956,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8823, 8843, 8883, 8903, 8923, 13325, 13345, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22481, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 28541, 28561, 28601, 28621, 28634, 30168, 30188, 30748]",98
39,LCOE,Sequential,4000,2808.015256935251,-118.38347887566871,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8863, 8903, 8923, 9637, 13325, 13385, 13420, 13440, 13480, 13500, 13520, 13540, 13549, 15545, 17937, 17957, 17977, 18012, 18032, 18072, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25984, 26482, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30312, 30748]",202
39,LCOE,Joint,4000,2810.501159187475,-118.2787680998695,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8768, 8803, 8843, 8863, 8903, 8923, 13325, 13345, 13365, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18072, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",191
38,LCOE,Sequential,4000,2799.995563128808,-118.72255057450506,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2742, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8788, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13405, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18052, 18140, 18576, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 26004, 26112, 26633, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",188
38,LCOE,Joint,4000,2809.745734445272,-118.31056838229524,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8788, 8823, 8843, 8883, 8903, 8923, 13325, 13345, 13365, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18090, 18140, 22367, 22387, 22405, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 25984, 26004, 26337, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
37,LCOE,Sequential,4000,2798.3617934615013,-118.79186445036169,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 4667, 5319, 5339, 5379, 5399, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13385, 13420, 13460, 13480, 13500, 13520, 13540, 14348, 17937, 17957, 17977, 18032, 18090, 18140, 18346, 21016, 22367, 22387, 22405, 22425, 22445, 22481, 22521, 22529, 25872, 25889, 25909, 25929, 25964, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
37,LCOE,Joint,4000,2808.633835141424,-118.35740590058488,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5455, 8733, 8748, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30188, 30472, 30748]",143
36,LCOE,Sequential,4000,2805.4227898565427,-118.49287603062082,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2742, 2760, 4261, 5339, 5379, 5419, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13345, 13385, 13420, 13460, 13480, 13500, 13520, 13540, 13560, 17937, 17957, 17977, 17997, 18012, 18032, 18052, 18090, 18110, 18140, 22367, 22387, 22425, 22481, 22521, 22529, 25889, 25944, 25964, 25984, 26004, 26030, 26061, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",195
36,LCOE,Joint,4000,2809.4722234194533,-118.322086291123,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13385, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18032, 18052, 18090, 18110, 18140, 22367, 22387, 22405, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",198
35,LCOE,Sequential,4000,2803.210724245866,-118.586380958349,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8788, 8843, 8903, 8923, 13325, 13345, 13365, 13385, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22501, 22529, 23296, 25889, 25909, 25929, 25944, 25984, 26004, 26487, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",198
35,LCOE,Joint,4000,2800.541573913937,-118.6994036968956,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8823, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13385, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18090, 18110, 18140, 22367, 22387, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30188, 30748]",66
34,LCOE,Sequential,4000,2807.885701181579,-118.38894108548072,"[151, 1063, 1083, 1103, 1120, 1879, 2667, 2687, 2727, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13309, 13325, 13365, 13385, 13405, 13460, 13480, 13500, 13520, 13540, 17937, 17977, 18012, 18052, 18072, 18090, 18110, 18140, 22367, 22387, 22425, 22461, 22481, 22501, 22521, 22529, 25877, 25889, 25909, 25929, 25964, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
34,LCOE,Joint,4000,2814.825563740754,-118.09705693100844,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 26004, 26187, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
33,LCOE,Sequential,4000,2803.9216782986323,-118.556312547809,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 4665, 5319, 5339, 5359, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13405, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18052, 18072, 18090, 18110, 18140, 22367, 22405, 22445, 22501, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 26336, 28541, 28561, 28581, 28621, 28634, 30168, 30188, 30748]",202
33,LCOE,Joint,4000,2810.205016068239,-118.29123247279756,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8843, 8883, 8903, 8923, 13325, 13365, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18052, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 26004, 26183, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30208, 30748]",155
32,LCOE,Sequential,4000,2804.540243276302,-118.53016395429192,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 6787, 8733, 8748, 8788, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13385, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18072, 18110, 18140, 22367, 22387, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25880, 25889, 25909, 25944, 25984, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
32,LCOE,Joint,4000,2812.1797575717605,-118.20816715464429,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8823, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13385, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18110, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25984, 26004, 26779, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",198
31,LCOE,Sequential,4000,2807.942222162555,-118.38655803819648,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8823, 8863, 8903, 8923, 10721, 13325, 13365, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 13550, 17937, 17957, 17977, 17997, 18012, 18052, 18110, 18140, 22367, 22387, 22425, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 26004, 26337, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
31,LCOE,Joint,4000,2811.357264329789,-118.24275024369676,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8903, 8923, 13325, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18072, 18090, 18110, 18140, 22367, 22387, 22425, 22461, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26632, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
30,LCOE,Sequential,4000,2808.2813960499034,-118.37225974559802,"[151, 1063, 1083, 1103, 1120, 2614, 2667, 2687, 2742, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13310, 13345, 13405, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18052, 18090, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 26004, 26186, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
30,LCOE,Joint,4000,2809.2382321645387,-118.33194175056336,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13345, 13385, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18052, 18090, 18140, 22367, 22387, 22405, 22425, 22461, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 25984, 26004, 26187, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",147
29,LCOE,Sequential,4000,2797.9844493764067,-118.80788505670128,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5399, 5419, 5435, 5455, 8413, 8733, 8748, 8768, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13385, 13405, 13460, 13480, 13500, 13520, 13540, 17893, 17937, 17957, 17997, 18032, 18072, 18090, 18140, 22367, 22405, 22425, 22461, 22481, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26488, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
29,LCOE,Joint,4000,2811.195441623939,-118.24955672947438,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13385, 13405, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30152, 30168, 30188, 30748]",200
28,LCOE,Sequential,4000,2800.5547387224287,-118.69884571640117,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5419, 5455, 8733, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18090, 18110, 18140, 22367, 22405, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 26185, 28541, 28561, 28581, 28621, 28634, 30168, 30188, 30748]",77
28,LCOE,Joint,4000,2811.014769170873,-118.25715698747469,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8903, 8923, 13325, 13345, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18072, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",185
27,LCOE,Sequential,4000,2807.913881389905,-118.38775293471676,"[151, 396, 1063, 1083, 1120, 2667, 2687, 2727, 2742, 3108, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13385, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 13548, 17937, 17957, 17977, 18090, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25929, 25944, 25984, 26004, 26028, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",196
27,LCOE,Joint,4000,2804.715304405108,-118.5227656902803,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2742, 5319, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8903, 8923, 13325, 13345, 13365, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",115
26,LCOE,Sequential,4000,2808.44096932804,-118.36553393233206,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18110, 18140, 22367, 22387, 22405, 22445, 22461, 22481, 22501, 22521, 22529, 25716, 25889, 25909, 25929, 25944, 25984, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",200
26,LCOE,Joint,4000,2807.226238347643,-118.41675256199392,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18052, 18072, 18090, 18110, 18140, 22367, 22387, 22425, 22461, 22481, 22521, 22529, 25889, 25909, 25944, 25964, 25984, 26004, 26488, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",179
25,LCOE,Sequential,4000,2807.1254608020927,-118.42100379687524,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 3108, 5319, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8823, 8863, 8903, 8923, 13325, 13365, 13385, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18072, 18110, 18140, 21695, 22367, 22387, 22425, 22481, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 26483, 28541, 28561, 28601, 28621, 28634, 30168, 30188, 30261, 30748]",202
25,LCOE,Joint,4000,2806.271653965369,-118.45703333183155,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5359, 5379, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13385, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18052, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22521, 22729, 25889, 25909, 25929, 25944, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",101
24,LCOE,Sequential,4000,2804.947098889444,-118.5129712369852,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2742, 5319, 5339, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8843, 8863, 8883, 8903, 8923, 13365, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18032, 18110, 18140, 22367, 22387, 22405, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25929, 25964, 25984, 26004, 26332, 27343, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",138
24,LCOE,Joint,4000,2810.1403330424178,-118.29395526736918,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18032, 18090, 18110, 18140, 22367, 22387, 22425, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25964, 25984, 26004, 26337, 28541, 28561, 28601, 28621, 28634, 30168, 30188, 30748]",202
23,LCOE,Sequential,4000,2809.50148362342,-118.32085399834834,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5379, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13385, 13420, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25929, 25984, 26004, 26181, 27839, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
23,LCOE,Joint,4000,2807.9553675251823,-118.38600381491592,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13365, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18072, 18110, 18140, 22367, 22387, 22405, 22425, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25944, 25984, 26004, 28541, 28561, 28601, 28621, 28634, 30168, 30188, 30748]",202
22,LCOE,Sequential,4000,2806.149324261552,-118.46219728147504,"[151, 441, 1063, 1083, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8803, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18110, 18140, 22367, 22387, 22445, 22461, 22481, 22501, 22521, 22529, 25718, 25889, 25909, 25929, 25944, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",165
22,LCOE,Joint,4000,2811.2714158616745,-118.24636105086276,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13385, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18052, 18110, 18140, 22367, 22387, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26026, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",202
21,LCOE,Sequential,4000,2806.1283842577186,-118.4630812748372,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 4686, 5319, 5359, 5379, 5399, 5455, 8733, 8748, 8788, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13385, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18032, 18090, 18140, 22367, 22387, 22405, 22445, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26033, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30312, 30748]",144
21,LCOE,Joint,4000,2806.8080074703835,-118.43439735357722,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5379, 5399, 5419, 5455, 8733, 8748, 8803, 8823, 8863, 8883, 8903, 8923, 13345, 13385, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18090, 18110, 18140, 22367, 22387, 22405, 22425, 22461, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 25984, 26004, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",167
20,LCOE,Sequential,4000,2804.9291841467925,-118.5137281649649,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13365, 13405, 13420, 13460, 13480, 13500, 13520, 13540, 17324, 17937, 17957, 17977, 17997, 18072, 18110, 18140, 20562, 22367, 22405, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 26004, 26186, 28541, 28581, 28601, 28621, 28634, 29647, 30168, 30188, 30208, 30748]",202
20,LCOE,Joint,4000,2812.510831053899,-118.19425233195808,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8863, 8883, 8903, 8923, 13325, 13365, 13405, 13420, 13440, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 17997, 18012, 18072, 18110, 18140, 22367, 22387, 22405, 22445, 22481, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25964, 26004, 26779, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",174
19,LCOE,Sequential,4000,2803.8819830484504,-118.5579909788256,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2742, 2870, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8823, 8863, 8883, 8903, 8923, 12889, 13325, 13345, 13405, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18052, 18072, 18090, 18110, 18140, 22367, 22387, 22425, 22461, 22501, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26333, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",183
19,LCOE,Joint,4000,2810.287171019017,-118.28777438834211,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5359, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8788, 8823, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13405, 13460, 13480, 13500, 13520, 13540, 17937, 17957, 17977, 18012, 18032, 18072, 18090, 18110, 18140, 22367, 22387, 22405, 22445, 22461, 22501, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26186, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",199
18,LCOE,Sequential,4000,2800.746850351305,-118.69070380646971,"[151, 1063, 1083, 1103, 1120, 2667, 2687, 2707, 2727, 2742, 5319, 5339, 5379, 5399, 5419, 5435, 5455, 8733, 8748, 8768, 8803, 8843, 8863, 8883, 8903, 8923, 13325, 13345, 13385, 13405, 13440, 13460, 13480, 13500, 13520, 13540, 17825, 17937, 17957, 18012, 18090, 18140, 18349, 22367, 22387, 22405, 22425, 22461, 22501, 22521, 22529, 25889, 25909, 25929, 25944, 25984, 26004, 26019, 28541, 28561, 28581, 28601, 28621, 28634, 30168, 30188, 30748]",181
