yaw,dx,dy,
0.0,40.22697437061948,2.7428528280541986,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,29.295095974494895,-2.0444069942769016,
0.0,10.87342852675514,0.8201779215644073,
0.0,-1.0,-1.0,
0.0,85.41214440244,-5.7653860509266845,
0.0,58.75949050532911,-0.26336687089020616,
0.0,22.152920193237,-0.3364062694506487,
0.0,77.12301565514267,-5.646686574343922,
0.0,30.716559404930326,2.931016204953409,
0.0,53.901119458706724,-1.437783853711102,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,42.980240563382964,-1.2901506283428794,
0.0,39.082316476151824,-1.0272626068996673,
0.0,-1.0,-1.0,
0.0,63.94942451190639,5.4672726860253995,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,37.609701683230796,1.0042990251646486,
0.0,32.29832043141231,-1.0534309721636441,
0.0,36.29157950382452,3.869997374407809,
0.0,12.27634898829536,-1.5680742571090864,
0.0,21.906408205284713,1.4610698428096947,
0.0,-1.0,-1.0,
0.0,68.36049166634538,3.774684519499639,
0.0,29.824024709818556,0.9095020999307071,
0.0,18.692077777232505,-0.7901507005075488,
0.0,19.797531907754916,-0.8583459854800745,
0.0,26.485439554369936,-2.7090921049407646,
11.25,19.079088022094616,0.4492949116399393,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,36.46374302249617,0.9891470931258826,
0.0,39.2991111762929,-1.8497286636183585,
0.0,29.23298286861222,-1.3954621390216402,
0.0,49.38086599291267,3.108093008275957,
0.0,-1.0,-1.0,
0.0,65.46288735627537,-4.662112155019948,
0.0,-1.0,-1.0,
0.0,29.531465092334496,2.3823207840474354,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,28.244482042728695,-1.0850579569986274,
0.0,-1.0,-1.0,
0.0,40.09841338150578,1.4710644436067928,
0.0,-1.0,-1.0,
0.0,39.76009032628911,-3.610673404673601,
0.0,49.28920995432995,3.9118468946228906,
0.0,32.25099340594015,-1.722346972318872,
-16.875,18.22078785069911,-0.19719083477785862,
0.0,17.236214563195745,1.481280176777503,
0.0,40.48240334245866,-1.3567592455709578,
0.0,41.78337824200078,4.448208102783337,
0.0,15.549573608277534,1.498416938740998,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,47.39391014355028,-0.8940608865065007,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,40.025143218947335,-3.360823988388486,
0.0,-1.0,-1.0,
0.0,41.8000495519835,1.534754963250734,
0.0,56.63696062657122,-3.3487520804166024,
0.0,27.228838005033406,-0.03782736400537737,
0.0,36.997910893658165,-3.469443237251114,
0.0,41.14090895949586,-1.8842242073890727,
0.0,46.51903130727642,-4.002364224827446,
0.0,-1.0,-1.0,
0.0,36.31308963350887,2.566494567269102,
0.0,33.287986586575975,2.968771803687318,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,44.90437294363284,-1.1100047686898455,
0.0,-1.0,-1.0,
0.0,45.68933230429071,2.8377791177906806,
0.0,-1.0,-1.0,
0.0,77.11083634068508,-4.382033347674776,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,44.58476286475566,2.5174650640677565,
0.0,30.93332684432325,0.7961528889558114,
0.0,44.271175318902365,-4.7311025403936355,
0.0,33.93260566528893,-1.0766490084275908,
0.0,-1.0,-1.0,
0.0,32.876082474092044,2.886319612286214,
0.0,38.49601391323117,0.6719593351088355,
0.0,-1.0,-1.0,
0.0,27.483378477793686,-3.029754949752498,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,29.089771878815345,-2.4170822097880262,
0.0,22.433221267237048,-1.6050468657070363,
0.0,62.881695255678515,3.456251940310253,
0.0,18.767366860549572,-0.9880911304272562,
0.0,25.5927401559358,-0.25723744916843355,
0.0,35.55397373128894,2.103727040631771,
0.0,-1.0,-1.0,
0.0,35.47485372612901,-3.747530764221866,
0.0,-1.0,-1.0,
0.0,42.01997384828835,4.4638812859319605,
-16.875,12.766423633758702,-0.3170313157438197,
11.25,10.709242917935605,0.5650357267406027,
0.0,13.59754911051652,-1.8318203331285536,
0.0,55.446914292670364,2.3714454222409067,
0.0,32.8560061652986,-1.4312068056729286,
0.0,36.75725862730072,1.0336120105646558,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,51.5646183372751,3.0696206706109206,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,14.593211018362537,-1.060835241301118,
0.0,16.474375105513968,-1.7287510562909079,
0.0,45.040437049795116,4.150443423209393,
-11.25,4.491194010574467,-0.7943156482809066,
0.0,-1.0,-1.0,
0.0,35.45214181982685,3.3197103585448478,
0.0,46.53059679086868,-1.8649081816788389,
0.0,25.324862553921644,0.32536918857348474,
0.0,11.583434759645819,1.1474130155602444,
0.0,25.293877403207418,-1.4289406058431877,
0.0,29.713928271852957,2.5200008070814954,
0.0,22.29267591676513,-0.9892609547324874,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,35.06208010366433,-0.5855979118344526,
0.0,15.033450496472128,1.1365283654365603,
0.0,42.15690207275423,-0.8830504200939348,
0.0,-1.0,-1.0,
0.0,49.33058080989448,-0.9767761723429981,
0.0,-1.0,-1.0,
0.0,33.77014017282391,-1.737532009579614,
0.0,24.29218634207019,-1.7868660690057012,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,12.13551231304048,1.1539434067377514,
0.0,21.659737938074144,-1.001654720601927,
0.0,33.43166357524105,2.8569948651168535,
0.0,45.77417640079716,4.748371388254938,
0.0,28.616688860266237,-0.4946217474193638,
0.0,-1.0,-1.0,
0.0,32.447254242161,0.36496795534356813,
0.0,33.56389539096745,-1.666999342792491,
0.0,26.29235112506878,-1.2231073983657954,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,5.804366925001052,-0.7981961142509267,
0.0,-1.0,-1.0,
0.0,34.00085829826633,3.463824580735097,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,50.194235807156694,-0.500176585233895,
0.0,37.19309974679461,0.36240761582189673,
0.0,26.219336319862144,0.7822404075477659,
0.0,17.99944481055895,2.2173094678483998,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,47.59798793256384,-2.9562916664542294,
0.0,8.243419842266118,1.0196749833401932,
0.0,12.452925929680003,1.5852409609171383,
16.875,16.358504005548763,0.19876545911182533,
0.0,26.294052741026096,-1.4631076492298674,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-22.5,4.98964322241867,-0.3075285328546355,
0.0,-1.0,-1.0,
0.0,48.80256871376566,3.512363727480768,
0.0,-1.0,-1.0,
0.0,38.91961781076723,-1.1656454515806867,
0.0,21.478897157943354,0.9788982035115292,
0.0,19.241425735114984,-2.042670328046295,
0.0,-1.0,-1.0,
0.0,72.99985109298852,0.4112599677027274,
-16.875,16.203417090447363,-0.19497716823581376,
0.0,60.1764131679061,-2.4316205612986885,
0.0,114.16109386489893,5.233540733985717,
0.0,-1.0,-1.0,
0.0,26.537522335854263,0.6711171672641053,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
16.875,16.766408258575403,0.18769884492559027,
0.0,49.77961749347433,4.067329488514882,
11.25,12.806645604067151,0.8145344598395996,
0.0,52.843610195312735,-4.677514813880296,
0.0,-1.0,-1.0,
0.0,28.38936202101746,0.5665509367914232,
0.0,27.582958421129575,-1.423204288074277,
0.0,41.860052257136886,-0.598734508320163,
0.0,40.894509647292644,-1.344164838409736,
0.0,30.051711349007007,3.432581206216905,
0.0,24.871096240914817,1.5540831722387458,
0.0,-1.0,-1.0,
0.0,58.29457017772747,-4.380683976233629,
0.0,68.09614989037611,-3.6856286896999584,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,41.544459378558855,-0.15752646946880255,
0.0,47.48197919217931,1.6888428539953204,
0.0,36.9971144088269,3.755624664613504,
16.875,4.213614516264455,0.47496418781899086,
0.0,47.609042897924375,-3.5578405069852206,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,80.38390484024781,-4.783890607460891,
0.0,29.691164950579658,2.337708459397652,
0.0,-1.0,-1.0,
0.0,18.454317829728044,2.338688029365049,
0.0,9.185305069250173,1.155603994059256,
0.0,-1.0,-1.0,
0.0,31.323221193016842,-2.9526966340981793,
0.0,-1.0,-1.0,
0.0,18.301604533529893,-1.0465687071230447,
0.0,18.564728804198893,-2.1571630685080767,
0.0,64.60501024468337,1.0221489236613968,
0.0,16.0432933755631,2.034599015171858,
0.0,21.673982948856864,2.076314865078865,
0.0,34.21372282122261,1.7638504904130314,
0.0,56.98468018321211,-1.967933918946951,
0.0,-1.0,-1.0,
0.0,57.458125967589844,1.4965998491938803,
0.0,29.92554914641658,2.1921865705401546,
11.25,16.280374446729827,0.44910513360160825,
0.0,-1.0,-1.0,
0.0,76.44096680233206,-1.059652370129052,
0.0,-1.0,-1.0,
0.0,34.73056360498961,0.17623773819043792,
0.0,-1.0,-1.0,
0.0,29.709607866384697,-2.8152980432277745,
0.0,50.370301613039906,-3.5675756839454364,
0.0,-1.0,-1.0,
0.0,47.542317873288795,-0.8281692730499688,
0.0,-1.0,-1.0,
0.0,33.93156484320383,-2.727832178980784,
0.0,24.40577604397581,-1.1537351319311122,
0.0,-1.0,-1.0,
0.0,23.639423404008756,0.7129144026939785,
0.0,29.54941567898322,-0.1678728402696382,
0.0,-1.0,-1.0,
0.0,70.53537401234308,3.049882126026723,
0.0,59.293423721400025,-0.5763981106878199,
0.0,29.4557644428977,-0.9465857764709559,
0.0,45.917864099525474,-1.9774230878269519,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,45.24969353704359,-0.9317718709588917,
0.0,18.593573249215193,-0.9865575802291017,
0.0,-1.0,-1.0,
0.0,32.73016660622854,-2.528778932972668,
0.0,50.95750040064117,1.36147112874919,
0.0,-1.0,-1.0,
0.0,21.167253120472726,2.024812283970595,
0.0,32.18791528704089,-2.4088737694781672,
0.0,65.75410104577738,-3.806435018066682,
0.0,-1.0,-1.0,
0.0,36.33182347466549,-1.7619015889152971,
0.0,41.73482277918348,0.3453441605656008,
0.0,72.80321510316709,-6.663884977070311,
0.0,21.09076338382022,-0.9707596184995845,
0.0,-1.0,-1.0,
0.0,15.386454024214297,-1.5788464657772725,
0.0,-1.0,-1.0,
0.0,56.34691574011665,3.475952298015242,
0.0,-1.0,-1.0,
0.0,23.36811481728183,1.0192153460956381,
0.0,62.96784642476173,4.779306212746285,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,63.57051065947905,2.4168316919336976,
0.0,-1.0,-1.0,
0.0,18.735826294518063,1.4583609688997516,
0.0,-1.0,-1.0,
0.0,7.085154820765761,-0.8574655628292736,
0.0,-1.0,-1.0,
0.0,88.30025166801356,6.2964054236886335,
0.0,17.930297295572988,1.6174450027660967,
0.0,17.468404276622504,0.2514950850573281,
0.0,-1.0,-1.0,
0.0,43.473146961774646,-0.7019657279450565,
0.0,27.605945000095307,2.3298804874637113,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,39.49690737531625,-3.2285091568766555,
0.0,70.30727266489677,-1.9513200110732616,
0.0,-1.0,-1.0,
-16.875,8.492509479312558,-0.3441697993543676,
0.0,20.7672592425577,-1.2175595197579228,
0.0,20.487496890168064,2.055612486720964,
-22.5,6.86247532265458,-0.32475776851781996,
0.0,26.306782731186928,0.599808798484233,
0.0,-1.0,-1.0,
0.0,42.689759634708864,-0.3784343717167606,
0.0,4.815575317255995,-0.8710909953153365,
0.0,-1.0,-1.0,
0.0,19.328444852338542,-0.8139706650257411,
0.0,62.49779359925967,-3.891881252517622,
0.0,-1.0,-1.0,
0.0,22.305512398616248,-1.448957967532826,
0.0,-1.0,-1.0,
0.0,39.3896335317626,-0.5743871698431843,
0.0,-1.0,-1.0,
0.0,69.70992748370422,-4.587641008249074,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,43.58724324363122,-3.4143247764287965,
0.0,13.583844557243992,0.9964315650110903,
0.0,46.23365266211994,2.9649478301928727,
0.0,21.131544069202203,2.263626331515313,
0.0,-1.0,-1.0,
0.0,28.800954515518473,0.011558291687976816,
0.0,54.39652142172041,1.0958317823139503,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,15.735074896027935,1.6631899534520151,
0.0,33.438667680746185,3.179123764291316,
0.0,58.27503030166307,5.630038713552888,
0.0,71.0497792580483,4.961213989594974,
0.0,19.725879045495276,-0.6956324418286073,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,60.81246693630759,-0.9034804709080183,
0.0,90.46566338876781,-7.513168074153304,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,37.75920798064923,2.14252553198209,
0.0,30.52909891466183,1.7767417170595379,
0.0,-1.0,-1.0,
0.0,38.0260398289652,-0.8139381844472869,
0.0,56.8774366130055,0.28462118064279623,
0.0,36.0172298388046,1.624169250610894,
0.0,-1.0,-1.0,
0.0,44.25158252749615,1.9966720902374728,
0.0,23.83825646061896,1.0645074558101284,
0.0,46.239653573897435,3.203055481288846,
0.0,55.29336856457044,-4.2472688691308695,
0.0,-1.0,-1.0,
0.0,29.12007895293767,1.3345186671332683,
0.0,40.76995330897479,1.2578585976586167,
0.0,48.0153698111679,-4.066523460828366,
22.5,7.662813985447773,0.18800457812058877,
0.0,65.96846435569543,1.2112781633088407,
0.0,-1.0,-1.0,
0.0,33.40710544385063,-1.8761073597201505,
0.0,12.643924574029699,-0.9146606036922651,
0.0,69.87942230568996,-5.298240675759847,
0.0,71.21786246149539,-0.49786521592867067,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,45.427732503880165,-3.3531820581142853,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,30.679862874688837,-2.3976190061909937,
0.0,47.08465672677944,-2.073332088299957,
0.0,58.76926614760265,5.972927868552936,
0.0,-1.0,-1.0,
0.0,50.17270740736244,-1.94834512617113,
0.0,62.800299025991535,-0.1089164177750017,
0.0,34.46149072350189,0.715262371432251,
0.0,-1.0,-1.0,
0.0,92.89311681636322,-0.19518277787698293,
0.0,54.38158075024144,-0.6555281677064665,
0.0,-1.0,-1.0,
0.0,74.96722624698035,-3.883928694382157,
0.0,59.494279019486385,4.742603259665773,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,53.61483401844947,2.37167555592975,
0.0,63.11400881579155,3.0809197785144966,
0.0,66.17026497460334,3.0865167121687214,
0.0,-1.0,-1.0,
0.0,91.58711744451814,4.815914369534509,
0.0,44.90792481431474,4.411484622092806,
0.0,97.19437802088542,8.90361747015725,
0.0,55.7735987214786,-5.498562190412148,
0.0,32.6357891767745,-1.5872414008586975,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,45.84994217625854,1.233602705009994,
0.0,26.61262715908122,-1.6147893961283384,
0.0,62.34964306493933,-3.1405668581051644,
0.0,144.9551065851257,3.880039899743683,
0.0,64.97337115983724,0.7070947137988614,
0.0,93.06583670180197,7.731429199464111,
0.0,20.86222297481364,-0.2770313660113461,
0.0,63.768760300384706,-2.294770294382095,
11.25,17.37134055424161,0.6137266419920124,
0.0,67.93428825978245,-5.681859676406277,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,65.528182743894,-4.1102612465968384,
0.0,-1.0,-1.0,
0.0,31.449547738685524,2.776493853538058,
0.0,-1.0,-1.0,
0.0,51.90578955710114,-2.007491530101444,
0.0,72.00609781243907,-3.494371717301991,
0.0,35.00615396317323,2.7917377758861903,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,79.14191657086056,1.1758001374342895,
0.0,-1.0,-1.0,
0.0,11.07560397309465,-1.3361444964833853,
0.0,90.71915273101968,7.208309932044722,
0.0,-1.0,-1.0,
0.0,44.22031008301656,-3.1152687842958238,
0.0,-1.0,-1.0,
0.0,37.38146267079711,-1.8104224249928018,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,95.43109492731924,-5.402620871891011,
0.0,74.79573792447003,3.2746199727513297,
0.0,-1.0,-1.0,
0.0,31.379729241858712,0.23727708046309856,
0.0,91.89917547807245,-0.300836319352916,
0.0,77.98640555095236,-5.59677775262898,
0.0,-1.0,-1.0,
0.0,39.472335307120176,-2.9215669305219394,
16.875,17.53785026591926,-0.014911614146286402,
0.0,72.78640809034533,2.904529410544618,
0.0,69.57855342232105,0.5618287543674085,
0.0,29.67858332570456,-2.9901751260818914,
0.0,70.5851890991179,-2.838342239572738,
0.0,-1.0,-1.0,
0.0,23.463648616550177,-0.3447129004216477,
0.0,39.34253597787964,1.0078000520361723,
0.0,71.62075041491643,-7.187856602609731,
0.0,64.6188466014407,-1.213108044982019,
0.0,-1.0,-1.0,
0.0,73.08268358718938,1.1589612594088567,
0.0,8.829111236284723,-1.3034825827859862,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,114.02792864954968,11.557708870786353,
0.0,-1.0,-1.0,
0.0,90.6809843488,2.0665887860672685,
0.0,-1.0,-1.0,
0.0,49.208754330230235,4.392325132269829,
0.0,104.07943802841623,-3.045232241789194,
0.0,-1.0,-1.0,
0.0,97.19557070324255,2.9466290173515546,
0.0,49.63122419643883,2.2390392342289944,
0.0,20.500845771739172,-1.4719476648429743,
0.0,-1.0,-1.0,
0.0,51.2792978719623,4.2464103217660405,
-16.875,13.66105470202466,-0.31177986509983574,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,20.773649592133033,-1.317271079363668,
-11.25,19.79434567552013,-0.47020279981583085,
0.0,-1.0,-1.0,
0.0,67.14502866600618,5.307846844445426,
-11.25,10.30472152519458,-0.5655493702658337,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,29.36525771691503,-1.9275384085608247,
0.0,82.6885219479436,-4.191202141005648,
0.0,86.37874696559747,2.7056295863646915,
0.0,80.19263865181605,-2.9646193424860767,
0.0,147.81180254292764,-2.257374664477412,
0.0,72.16524751861601,-6.702832636685395,
0.0,53.253467372728394,2.880133887588395,
-11.25,25.23243211939405,0.028330972533740003,
0.0,47.18724981401956,1.4717394622537137,
0.0,-1.0,-1.0,
0.0,81.63887054065864,2.6880686821573843,
0.0,-1.0,-1.0,
0.0,56.381655629636505,-0.8536448763907477,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,95.58217263781991,-2.960860908700583,
0.0,-1.0,-1.0,
0.0,133.14332633827337,9.722145697976051,
0.0,86.95493947185268,6.719373337837391,
-16.875,9.044128348274072,-0.5955737593134321,
0.0,44.13192565543631,3.3788548446918134,
0.0,-1.0,-1.0,
0.0,73.10770098451844,-3.5227644461811067,
22.5,4.8940895394702135,0.1875612344118767,
-16.875,16.81065247632444,-0.2950564806289063,
0.0,56.30906794486254,4.589693769305582,
0.0,38.996040327778225,-1.9941705500789046,
0.0,69.55090365894345,-6.776077286719031,
0.0,57.11304552881797,-3.7473034523514084,
0.0,-1.0,-1.0,
0.0,24.103112049828134,-1.3470748311748706,
0.0,50.994817808035116,0.945048752068065,
0.0,22.48306349168461,1.550476434017709,
0.0,-1.0,-1.0,
0.0,20.9267476299764,2.2840197984805255,
0.0,-1.0,-1.0,
0.0,32.574293898064894,-2.327827375559409,
0.0,-1.0,-1.0,
0.0,23.91854607417693,-0.8819355644394183,
0.0,-1.0,-1.0,
0.0,125.0281597822321,3.1073920096720653,
0.0,71.98854115145792,4.993142780603454,
0.0,93.96143491643875,-1.3816532553769434,
0.0,-1.0,-1.0,
0.0,74.98147846659431,0.5640683565250904,
0.0,52.126654207349624,5.665683735630204,
0.0,7.225042809364596,0.9155639527618983,
0.0,-1.0,-1.0,
0.0,92.23609652076237,-1.0665943578893802,
0.0,51.57185309481047,-0.883815641327556,
0.0,31.61659095841207,2.5296553422698453,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,7.8696735862875675,-0.9963232768398602,
0.0,30.250160571141286,-1.5245658787042329,
0.0,24.188379901721586,-0.25629049955510347,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,93.7945827074928,7.946665403207933,
0.0,31.45742810964243,3.4465654673618005,
0.0,107.84254475948865,-3.63165018263055,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,51.5575837770861,3.6948803539576778,
0.0,69.17460584224007,2.823403829484786,
0.0,22.02240493742764,0.9204217537219822,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,17.44821591946424,-1.3403910641950372,
0.0,52.95599546699991,4.230570112625779,
0.0,69.19990346826192,3.344854227977309,
0.0,90.58560916927709,-5.072987784497933,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,32.784355523698345,1.5758178175516664,
16.875,13.352898596840902,0.3449720411920222,
0.0,64.59853392735253,2.9229187370169574,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,90.0077469637197,-0.0327132687575517,
0.0,-1.0,-1.0,
0.0,88.81506783917618,3.841485539275626,
0.0,-1.0,-1.0,
0.0,106.18468619370826,-7.847066296753392,
0.0,50.703036961653304,-0.11649643773059187,
0.0,84.8389719439414,6.111981788456924,
0.0,43.850238980467836,-1.7981845382754171,
0.0,36.12764613880805,0.8552615223058002,
0.0,-1.0,-1.0,
0.0,39.18347026422649,2.537533368574867,
0.0,14.642364134621161,-1.0034551322998593,
0.0,40.41485632400737,-3.2124826774464426,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,38.0091940172983,1.19506767665122,
22.5,10.148222751251355,0.07263278536707488,
0.0,53.12287886969238,4.27971471521215,
11.25,4.878594241263509,0.719579374304219,
0.0,-1.0,-1.0,
0.0,83.45965466172788,-4.9127910915047845,
0.0,-1.0,-1.0,
0.0,26.16478476681158,-2.0825188273225046,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,23.049965031877182,2.4214565231848963,
0.0,120.0387756903698,9.970572162848743,
0.0,-1.0,-1.0,
0.0,47.205788406306525,-1.575603130978383,
0.0,31.32280127679809,-1.8816437626401419,
0.0,68.65441123027585,-6.790279148066165,
0.0,56.98556923330777,-3.6518936465412013,
0.0,-1.0,-1.0,
0.0,66.04386147161568,6.657852699826769,
0.0,-1.0,-1.0,
0.0,34.609818519249714,0.22141414772979723,
0.0,69.15192088944194,-2.867074975761924,
0.0,29.437707317988984,-1.0958866518413592,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,23.20417482510332,2.319268176440149,
0.0,-1.0,-1.0,
16.875,11.661234559242171,0.32664318604463716,
0.0,41.423036554783856,0.2954531230630961,
0.0,-1.0,-1.0,
0.0,29.930656107685326,-0.5543288447214699,
0.0,-1.0,-1.0,
0.0,53.33045834569727,4.566159141594239,
0.0,44.86074608682191,-1.7478070964359507,
0.0,-1.0,-1.0,
0.0,95.7411391237729,-6.7031994658728715,
0.0,-1.0,-1.0,
0.0,82.09361673764879,5.977231474392738,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,33.20134196445084,0.37871770353372425,
0.0,-1.0,-1.0,
0.0,116.41112414264681,-7.983328534609711,
0.0,-1.0,-1.0,
0.0,31.49391520294173,1.1240120042120383,
0.0,11.914237727547297,-1.3584240296789163,
0.0,89.82308169800888,-1.4840361442524914,
11.25,7.959635982922854,1.0135738938050454,
0.0,-1.0,-1.0,
0.0,50.619451245819235,4.625673544490393,
0.0,-1.0,-1.0,
0.0,25.267863350479754,2.641065600432631,
0.0,-1.0,-1.0,
0.0,64.2883101202252,1.0242126850306588,
0.0,31.79673779291872,-1.3776258457952446,
0.0,79.6272745421945,3.0723591476376413,
0.0,60.03836634485885,-3.0853963880095736,
0.0,29.94586019901174,3.267970429522974,
0.0,31.90135273769591,0.10695050479939511,
0.0,-1.0,-1.0,
0.0,61.957023319292574,0.6953847698518671,
0.0,24.992706262182303,2.2472610218733338,
0.0,-1.0,-1.0,
0.0,50.84489627494014,-4.734699930825471,
0.0,24.414111749588013,2.1576860835079037,
0.0,52.53080560468953,-2.2240847024582235,
0.0,135.9946648972563,-7.212758601389806,
0.0,66.8690059318961,6.3378463828028675,
0.0,-1.0,-1.0,
0.0,72.71081037740672,-3.340045392471726,
0.0,33.32897861669196,1.8069158996546497,
0.0,75.92033196376764,-7.763386241790558,
0.0,-1.0,-1.0,
0.0,29.924600610562436,-1.3992617787860495,
0.0,-1.0,-1.0,
0.0,69.00982986956284,0.7366678435521741,
0.0,108.57888821677805,10.771313230824848,
0.0,-1.0,-1.0,
0.0,40.21884344817597,0.6123667102007171,
0.0,97.14335794345826,0.20689704578444734,
0.0,93.88944706617967,1.7999162222360778,
0.0,75.71336373200744,4.663187726628068,
0.0,60.40200465189564,-0.6883856350514295,
0.0,66.2326676800334,1.974657079347298,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,51.21641075698548,3.7802471539789995,
0.0,-1.0,-1.0,
0.0,60.816061893178485,6.15750110722404,
0.0,37.173920247322314,-3.1800050834771483,
0.0,68.97376972913194,5.5616448661676445,
0.0,-1.0,-1.0,
0.0,20.5256924911261,1.4597071311898113,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,94.58850981789061,-5.078219941250984,
0.0,44.40924426395038,1.690347646467709,
11.25,19.314937648611274,0.48674391563753777,
0.0,32.06773038612415,3.19401236817426,
0.0,28.84647704553067,-3.1273545941361616,
0.0,-1.0,-1.0,
0.0,77.44059572174909,4.438587621739379,
0.0,71.76415323672583,2.7448534049306827,
0.0,-1.0,-1.0,
0.0,42.59871222299005,2.728079415076613,
0.0,-1.0,-1.0,
0.0,104.54966097615618,-10.443477991921753,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,45.67609573729358,-2.686055322226914,
0.0,52.26317453027629,3.381768304297248,
0.0,34.3869731750086,-1.1434536386745782,
0.0,-1.0,-1.0,
0.0,44.81339943181221,4.0447499385302494,
0.0,67.6483119732007,0.6044776498585918,
0.0,-1.0,-1.0,
0.0,29.00150126161434,-2.0821416384300386,
0.0,45.10428566772883,-3.133972231297883,
0.0,-1.0,-1.0,
0.0,64.39047923174985,6.1323422807882695,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,37.467387218488405,0.5167789298030353,
0.0,51.75435320592538,3.809871673761672,
0.0,26.957522892835506,2.5599518156548293,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,91.92779087437415,1.1245082979244643,
0.0,44.80157129784476,-2.745836526054283,
-22.5,9.608007177892839,-0.15497655701086183,
0.0,-1.0,-1.0,
0.0,86.42112523135317,-7.037791830236007,
0.0,-1.0,-1.0,
-11.25,3.955406436626556,-0.7977055166066138,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,39.593129582085815,-3.5934127716832616,
